0xfd03b88bc07ed1de5ec49984bed1e3b7393a95ed, 41125500000000000000000, 3602313842302687011
0xdb7129875d0943e70fc34d9b38b2c98c2ffdec16, 36556000000000000, 3202056748713
0x0cf9d4e83c3911677283f880c619169ff9aeec3d, 28787850000000000000000, 2521619689611880908
0x6dfd2ae1c69e13a654f3c0fa0ff9a4ecba121676, 191919000000000000000000, 16810797930745872721
0xf8b87bdfb5097c34761a4065f1644bd39b3014b2, 383838000000000000000000, 33621595861491745443
0x25ecc2130db1f8a150a737ed35cdad0b0998dabb, 863635500000000000000000, 75648590688356427248
0x4a824a0cd509b14b90d0c73fdceb624d9ebe3e06, 63333270000000000000000, 5547563317146137998
0x3e1b11a0f3167bc8bca01336354b2cdcf2764bb4, 57575700000000000000000, 5043239379223761816
0x4511fa14c3d5982194bd5b15dd62364a42ec2dc1, 191919000000000000000000, 16810797930745872721
0xecb3951ece6f2e4de91fba0ba0dd73f79409011e, 191919000000000000000000, 16810797930745872721
0x0c255cac8f1bd9e1e73ef86495b54100bf94bf22, 1953255622500000000000000, 171091895940166119627
0x13d62d5a1963046a3caccc3097a4576d1f9b42e1, 316666350000000000000000, 27737816585730689991
0x74bfd647d50e1f33dc14f677b8e7fe4167efa079, 191919000000000000000000, 16810797930745872721
0xe65ae12594b2a337537b0bdd6e88407b81b486c7, 247575510000000000000000, 21685929330662175811
0x87f01785c762ec6d0bb1b5848194578b25b1a3c7, 95959500000000000000000, 8405398965372936360
0xb00926a348cb481da795f65edbb4272935d67efe, 575757000000000000000000, 50432393792237618165
0x7149de929b5f9b6d859c5898e962fea63bbbd989, 1429796550000000000000000, 125240444584056751778
0x7533eb79f8971f5226beaf8bb4474b38d3d842f4, 5757570000000000000000, 504323937922376181
0x6261c175009e19e40ad98a36c63fa1b8dc50325e, 191919000000000000000000, 16810797930745872721
0x41875cef73bfc0cfea901d053fda6870adef0beb, 703703000000000000000, 61639592412734866
0x75ff006263b5bd121cd2785a43cdc8ca1fb512e9, 95959500000000000000000, 8405398965372936360
0xe9620d4f82ba037c9c52e35ea694e6c0705dc148, 95959500000000000000000, 8405398965372936360
0x6dfca959b12f86c9d35c1acaf686bfd0828e7a0e, 6610086000000000000000, 578998536105608422
0x9a1fd965784a3473348e94c252fabe1fb9ed04ab, 1827800000000000000000, 160102837435674978
0xfb5740c341f174d8570962ac0a61ac7c30728912, 95959500000000000000000, 8405398965372936360
0xca5353a20c14d4057d923241b306b4577debdd8f, 375867048096020000000000, 32923394736155005160
0x50c4a39cbc66d7258a0805ac48b1aa0d386ba571, 191919000000000000000000, 16810797930745872721
0x05c1817f6eb43e6c27004c45c4cb747a20147f0c, 191919000000000000000000, 16810797930745872721
0x0e140ffc4a27d3f79513b70aae7e8e8e02f938e6, 26868660000000000000000, 2353511710304422181
0xdf6c50e9b5af51120104a627159b5a00995eaf3c, 18278000000000000000000, 1601028374356749783
0x90da718b3dd85cc9d5ce22effc11e67852072023, 4821797042496253220506820, 422356597025164692170
0xda3e002a588d5a01f3a2f20dc29b971a4f1a228e, 17089930000000000000000, 1496961530023561047
0x2635341bc96acecc74203018c0d29f07190e5f71, 27417000000000000000000, 2401542561535124674
0x12840721ae43691d187e30911588fad7c44a1f60, 18278000000000000000000, 1601028374356749783
0xa47e244444f370fb30a05fecb0fdaeaa8a97d509, 556565100000000000000000, 48751313999163030893
0x6d5b316a013cf10b7038684a33dae74cc8a9574f, 152807508770020000000000, 13384897546535173768
0x9a356108e0631db026f81bf54b78decb5408d054, 191919000000000000000, 16810797930745872
0xdf593fbd50f61af215c9136fcc865a2d09964415, 67939326000000000000000, 5951022467484038943
0x558bb71d3febc4de951bb849b54ca8698e873d16, 50264500000000000000000, 4402828029481061903
0x2bccdf1bbaeff96939a0325f0501a9f2160c36d4, 63812519160000000000000, 5589542281121771977
0x8da3b84c134b6fb0b44791e60d03ca0373d547fb, 191919000000000000000000, 16810797930745872721
0x52f1dd2ed62266b59e30f3dcb99309ebf518f7ec, 36556000000000000000, 3202056748713499
0x236ff34518dba76612bb571a7baa6201d02ea985, 9595950000000000000000, 840539896537293636
0x608f1de1902320f91caaae64d57b8a3d6f7f8eb4, 12794600000000000000000, 1120719862049724848
0xb8a95432569d19ed593bd9bdafc8a6e89a970baa, 17272710000000000000000, 1512971813767128544
0xfd6d103a27cf76ccec3b5c45b56d7629a941da65, 191919000000000000000000, 16810797930745872721
0x55aef365b817f5cdebf125662bc99d68b1d61c3e, 9139000000000000000000, 800514187178374891
0x4e141c3f4333b9dc3e1a698929dd875ad54ccc68, 191919000000000000000000, 16810797930745872721
0xfa9a024ea56d130dad68edcd9af89a677d635b9f, 174778498036495054000, 15309406640982824
0xf05281a2b7ca2281fa0b1da28cbf42c8604396d1, 23030280000000000000000, 2017295751689504726
0xc1841b7db081bdeebf7c6e0d5705ea49534e9f86, 2297732828232579660, 201265754168472
0x3cbd7191794f28a1346821f10ddef39f31606a1e, 1917021315300000000000000, 167918017290841298857
0x7bc167d23d28c671bf3fe88a750ed9c6108c6cb1, 913900000000000000000000, 80051418717837489152
0x3847ae427005b484db6f7fe25a5ed74871841c92, 383454162000000000000000, 33587974265630253698
0xe73e84fc055c0207c767e30913bc4a54c32ffe9b, 95959500000000000000000, 8405398965372936360
0xb04fce8a060ad90d46d4b99d6cdf8aa42312029f, 191919000000000000000000, 16810797930745872721
0x3a9665dd1bebd94c83972f4dc2d81afe98c667c5, 15353520000000000000000, 1344863834459669817
0xf776dc002c887accdd62a4dabb852119faec8ed9, 8948177680000000000000, 783799450950090423
0x9780afac9b2dadb47877526ada3668d755144bbc, 191919000000000000000000, 16810797930745872721
0x5c9eb610ef4ff57c9165b35935d89007dcba3b84, 100529000000000000000000, 8805656058962123806
0xe7be9a4d1402214b73583e02980beb0d68a87179, 307070400000000000000000, 26897276689193396355
0x1e6d8be98d672939d2ef991b69d320c84f8fe841, 127818054000000000000000, 11195991421876751232
0x24b3678794a9e52a664a6ca474cc89ef1f889563, 172727100000000000000000, 15129718137671285449
0x45222c7413b77481979e639efcae76cefd3e0ba4, 19191900000000000000000, 1681079793074587272
0x9b9e51f160b21ac80d08705fbac894b56fde8c7a, 95959500000000000000000, 8405398965372936360
0x1684acd342b1f983329e39b903e5e70dea272234, 163728553635400000000000, 14341506732829980130
0xdd6223f8085a125d0cd74bc89cdf38d66c59ffd9, 95959500000000000000000, 8405398965372936360
0xc6a73e3e867bc7f6d4b4a0b2485070403d02d855, 575757000000000000000000, 50432393792237618165
0xfe309d2b5d14746488138b7a99fe6a76f0e4806d, 17272710000000000000000, 1512971813767128544
0xd11e3e8815ab3bc592a032bd1b56b01a89d83a66, 44872490000000000000000, 3930524659045820717
0x567ed37c43c968c58aee704c85f903dbfb3702a5, 3838380000000000000000, 336215958614917454
0xb9600489f38aa0b2dbac94a86e42d768c3934072, 38383800000000000000000, 3362159586149174544
0x532cbc68f66bb7482086a15972fa20ee3aca21c4, 20631292500000000000000, 1807160777555181317
0x760337d5cdb0e69eee1b081ecdab2489b3e02846, 20244164460000000000000, 1773250996586305357
0x646e71b26598e6b43281bc619f0fb7c03cfc740c, 287878500000000000000000, 25216196896118809082
0x98da704b324e1c2ad5be5e9021cd882801e33f9f, 63333270000000000000000, 5547563317146137998
0xc0a3e835f9d7f8190bc633df5e181df7c5b97371, 287878500000000000000000, 25216196896118809082
0x9d4991f0beeae44fe4a8e3134d0436149027af59, 383838000000000000000000, 33621595861491745443
0x1ec910f082f5a9d200a5555a1b2557f41725e6da, 82525170000000000000000, 7228643110220725270
0x5b5e6300b772f2f59ce9ca5defb78723d9cad998, 5757570000000000000000000, 504323937922376181657
0xc9df2e8b0d31c0a438d51f0649d4b094396f3e6d, 160444284000000000000000, 14053827070103549595
0xc178204edac25f3b51846d70a37b800cea33d467, 57575700000000000000000, 5043239379223761816
0x06eb442804a17735c0e9614abf70667b5f46d274, 379999620000000000000000, 33285379902876827989
0x819713204b6c4074c6db94398bb0270dc0a42c16, 152452627508740000000000, 13353812363865472960
0xa81de19907c577e1e1304673233f459eaf7c7311, 19191900000000000000000, 1681079793074587272
0xc44ed0f51020e3c0989b566152b9859e9caa0631, 287512940000000000000000, 25184176328631674087
0xa0ef75023cc834c36a2943aee49395eccbdbcc78, 38383800000000000000000, 3362159586149174544
0x931b96a1a897358e89ea9e688c4273215b5b2972, 479797500000000000000000, 42026994826864681804
0xde49fb5e6c31a0b06ada2e1f89eb2caee84a47be, 1919190000000000000000000, 168107979307458727219
0xad67a06237c0b7eb3a86b401877f96ff4e9e765b, 51818130000000000000000, 4538915441301385634
0x3147e19b47a03a971c63584333927b02e016578c, 189040215000000000000000, 16558635961784684631
0xba6165b0e3cb45d29697eee67ff0b632a3090843, 224737149000000000000000, 19685444376903416957
0x771571b56196fa5fc6e7df5f3bed77b5297a1a29, 230302800000000000000000, 20172957516895047266
0x35de34a0b7bb2160dd973e9aefc77e614698e797, 180219023725000000000000, 15785959655465437726
0xe3f88b4f52533f2217f93cceb02e8b60feb65383, 128737596418600000000000, 11276537078053752650
0xa793ecd337708335147c85537612fe0fa58b852f, 95959500000000000000000, 8405398965372936360
0x843dc912c11a0448a9e5c95aadd8b4c40d7f9897, 32581250000000000000000, 2853895706423616033
0x00abd21acf1145d209601f663cfc2a865f3b15f3, 1535352000000000000000000, 134486383445966981775
